contract_id,tender_id,supplier_id,award_amount_kes,contract_start_date,days_delayed,cost_overrun_percentage,delivery_quality,contract_status,supplier_age_at_award_days,supplier_name,kra_pin,incorporation_date,location,company_size,credit_score,category,tender_budget_kes,tender_open_date,tender_description,procuring_entity
C-2906,2906,825,26073957.238113742,2020-03-19,2,0.09,Good,Completed,1108,Fernandez Lawyer Enterprise,P334490716N,2017-03-07,South Jenniferville,Large,663,ICT Equipment & Software,25310292,2020-03-19,Supply and delivery of ict equipment & software items,Ministry of Brother
C-2907,2907,579,330731521.5306881,2022-02-21,444,146.16,Poor,Terminated,1009,Hopkins Rule Limited,P727247693J,2019-05-19,Lindseychester,Small,432,Construction & Civil Works,320785813,2022-02-21,Supply and delivery of construction & civil works items,Ministry of Although
C-2908,2908,412,1064435.1411451031,2023-03-10,18,2.75,Good,Completed,2423,Morales Understand Ventures,P599391065S,2016-07-21,Markside,Large,565,Consultancy Services,1041208,2023-03-10,Supply and delivery of consultancy services items,Ministry of Individual
C-2909,2909,997,20327198.054603454,2021-06-28,51,16.39,Poor,Completed,531,Garza Born Ventures,P998697433U,2020-01-14,North Christopher,Small,589,ICT Equipment & Software,20244597,2021-06-28,Supply and delivery of ict equipment & software items,Ministry of Become
C-2910,2910,357,3211738.344567894,2023-03-18,31,20.0,Good,Completed,714,Arnold Give Enterprise,P701133236B,2021-04-03,Hallfurt,Medium,427,Consultancy Services,3214659,2023-03-18,Supply and delivery of consultancy services items,Ministry of Card
C-2911,2911,546,7368015.3844623575,2024-05-11,38,22.28,Good,Completed,1974,Boone System Enterprise,P113712236H,2018-12-15,North Oscarton,Small,358,Cleaning & Sanitary Services,7403667,2024-05-11,Supply and delivery of cleaning & sanitary services items,Ministry of Property
C-2912,2912,520,6830743.389199423,2022-12-17,3,2.52,Good,Completed,2092,Ross Loss Group,P391878557Y,2017-03-26,Marshburgh,Small,663,Consultancy Services,6637932,2022-12-17,Supply and delivery of consultancy services items,Ministry of Walk
C-2913,2913,129,5985489.933623029,2021-08-24,11,0.0,Good,Completed,639,Stewart Serious Group,P915401487F,2019-11-24,New Caseyport,Small,588,Cleaning & Sanitary Services,5707414,2021-08-24,Supply and delivery of cleaning & sanitary services items,Ministry of Low
C-2914,2914,397,266992975.54913685,2024-02-18,303,96.09,Poor,Terminated,605,Jones Visit Ltd,P112956853X,2022-06-23,Davidshire,Small,797,Construction & Civil Works,271764214,2024-02-18,Supply and delivery of construction & civil works items,Ministry of Either
C-2915,2915,733,8357509.906562401,2025-07-06,13,0.45,Good,Completed,1206,Newton Phone Group,P675696756H,2022-03-18,New Danielmouth,Small,533,Motor Vehicles & Spare Parts,8511603,2025-07-06,Supply and delivery of motor vehicles & spare parts items,Ministry of Well
C-2916,2916,440,356205051.08755577,2025-01-03,420,171.62,Poor,Terminated,559,Howard Perhaps Group,P130286569T,2023-06-24,Staceyshire,Small,413,Construction & Civil Works,342197325,2025-01-03,Supply and delivery of construction & civil works items,Ministry of Significant
C-2917,2917,344,563965.6030110182,2024-12-02,71,20.31,Good,Completed,-312,Casey Gas Limited,P503786306R,2025-10-10,Diazshire,Medium,387,Medical Supplies & Pharmaceuticals,541168,2024-12-02,Supply and delivery of medical supplies & pharmaceuticals items,Ministry of Outside
C-2918,2918,649,9534218.724527584,2022-10-01,65,23.76,Good,Completed,-690,Martinez Easy Agencies,P810841299Q,2024-08-21,East Garrettville,Small,394,Consultancy Services,9177805,2022-10-01,Supply and delivery of consultancy services items,Ministry of Ball
C-2919,2919,457,9169799.712576035,2021-12-16,10,2.26,Good,Completed,646,Spencer Wish Limited,P883803621I,2020-03-10,Donnaport,Small,634,Cleaning & Sanitary Services,8988079,2021-12-16,Supply and delivery of cleaning & sanitary services items,Ministry of American
C-2920,2920,905,5460908.666966123,2020-11-17,3,3.08,Good,Completed,442,Brown Herself Group,P550449730O,2019-09-02,Brandonport,Small,656,Medical Supplies & Pharmaceuticals,5380156,2020-11-17,Supply and delivery of medical supplies & pharmaceuticals items,Ministry of Shake
C-2921,2921,93,8421339.936907131,2023-10-29,48,20.26,Good,Completed,1705,Perkins Material Enterprise,P694287057H,2019-02-27,Ronaldside,Medium,336,Medical Supplies & Pharmaceuticals,8499122,2023-10-29,Supply and delivery of medical supplies & pharmaceuticals items,Ministry of Us
C-2922,2922,416,174092005.9791773,2020-08-09,235,80.36,Poor,Terminated,-1419,Wiley Government Limited,P101569849W,2024-06-28,Sweeneyport,Small,731,Construction & Civil Works,166487937,2020-08-09,Supply and delivery of construction & civil works items,Ministry of Music
C-2923,2923,410,3089811.8869449627,2025-11-17,2,0.0,Good,Completed,2753,Wright Whole Agencies,P873403266U,2018-05-05,Margaretshire,Small,776,Motor Vehicles & Spare Parts,3030299,2025-11-17,Supply and delivery of motor vehicles & spare parts items,Ministry of Bar
C-2924,2924,575,1130114.03428837,2022-01-10,27,2.73,Good,Completed,-944,Thomas Create Enterprise,P337069279N,2024-08-11,Jamesburgh,Small,566,ICT Equipment & Software,1128373,2022-01-10,Supply and delivery of ict equipment & software items,Ministry of Public
C-2925,2925,127,8894849.241352264,2024-06-29,6,1.35,Good,Completed,1146,Bryant Seven Ltd,P254785699A,2021-05-10,North Terrance,Small,752,Cleaning & Sanitary Services,8479482,2024-06-29,Supply and delivery of cleaning & sanitary services items,Ministry of Knowledge
C-2926,2926,308,10091592.174766837,2022-05-28,25,2.92,Good,Completed,-341,Hansen Measure Group,P324292944V,2023-05-04,Susantown,Small,509,Consultancy Services,9864128,2022-05-28,Supply and delivery of consultancy services items,Ministry of Create
C-2927,2927,54,6642647.8842881825,2025-09-13,18,20.0,Good,Completed,2299,Johnson Understand Limited,P380477683L,2019-05-29,Benjaminchester,Medium,380,Consultancy Services,6332474,2025-09-13,Supply and delivery of consultancy services items,Ministry of Even
C-2928,2928,928,360672768.1652905,2024-04-30,330,156.05,Poor,Terminated,2276,Anthony International Enterprise,P231814874O,2018-02-05,Hardyview,Small,544,Construction & Civil Works,344125631,2024-04-30,Supply and delivery of construction & civil works items,Ministry of Situation
C-2929,2929,821,3925768.353966987,2025-04-18,1,0.53,Good,Completed,426,Lopez Bring Ltd,P846952406L,2024-02-17,Kennethland,Small,681,Cleaning & Sanitary Services,3883831,2025-04-18,Supply and delivery of cleaning & sanitary services items,Ministry of Think
C-2930,2930,595,5198990.2361962525,2025-06-21,2,1.99,Good,Completed,2850,Guzman Technology Ventures,P227056105Q,2017-09-01,South Lisa,Small,684,Office Stationery & Supplies,5282190,2025-06-21,Supply and delivery of office stationery & supplies items,Ministry of But
C-2931,2931,9,1450067.854782007,2024-10-04,0,1.8,Good,Completed,716,Miles Result Enterprise,P795822698E,2022-10-19,New Jessica,Small,775,Office Stationery & Supplies,1450093,2024-10-04,Supply and delivery of office stationery & supplies items,Ministry of Own
C-2932,2932,119,8958606.55403473,2021-07-25,58,21.25,Good,Completed,312,Wilson There Limited,P265325235F,2020-09-16,Williamview,Small,395,Medical Supplies & Pharmaceuticals,8682299,2021-07-25,Supply and delivery of medical supplies & pharmaceuticals items,Ministry of Floor
C-2933,2933,827,4678269.82806997,2023-09-10,1,0.0,Good,Completed,2231,Bowman Worker Agencies,P140625696Q,2017-08-01,Adamsmouth,Medium,775,Medical Supplies & Pharmaceuticals,4575687,2023-09-10,Supply and delivery of medical supplies & pharmaceuticals items,Ministry of Notice
C-2934,2934,359,218838197.86828575,2025-02-14,58,22.59,Poor,Completed,1655,Jordan Above Agencies,P856704108N,2020-08-04,West Karen,Medium,536,Construction & Civil Works,222714004,2025-02-14,Supply and delivery of construction & civil works items,Ministry of Either
C-2935,2935,245,309614883.9682149,2024-03-01,512,189.83,Poor,Terminated,1183,Ballard Reveal Agencies,P536038528T,2020-12-04,Joneston,Small,314,Construction & Civil Works,303344278,2024-03-01,Supply and delivery of construction & civil works items,Ministry of Appear
C-2936,2936,303,5940995.350647192,2022-03-30,18,0.0,Good,Completed,-41,Simmons Mission Enterprise,P150341410W,2022-05-10,Floydmouth,Medium,591,Medical Supplies & Pharmaceuticals,5855327,2022-03-30,Supply and delivery of medical supplies & pharmaceuticals items,Ministry of Material
C-2937,2937,137,2686247.083766664,2021-04-16,37,0.0,Good,Completed,-202,Haney Find Group,P123557463Q,2021-11-04,Hillshire,Medium,716,Office Stationery & Supplies,2692440,2021-04-16,Supply and delivery of office stationery & supplies items,Ministry of Worry
C-2938,2938,839,429021101.0387096,2022-08-15,578,130.91,Poor,Terminated,2331,Chen West Group,P430000948Y,2016-03-28,South Cherylshire,Small,601,Construction & Civil Works,433298977,2022-08-15,Supply and delivery of construction & civil works items,Ministry of Skin
C-2939,2939,982,37131279.115025125,2024-02-18,82,23.66,Poor,Completed,41,Johnson Everybody Ventures,P352850765N,2024-01-08,Solomonstad,Small,773,ICT Equipment & Software,36546153,2024-02-18,Supply and delivery of ict equipment & software items,Ministry of Cultural
C-2940,2940,118,9532660.061535724,2021-08-29,58,20.0,Good,Completed,-560,Collins Address Ltd,P692975437A,2023-03-12,East Victoriaville,Medium,357,Office Stationery & Supplies,9493019,2021-08-29,Supply and delivery of office stationery & supplies items,Ministry of Remain
C-2941,2941,991,5021572.1962107625,2020-04-10,16,4.01,Good,Completed,-1165,Henry City Agencies,P696651173Q,2023-06-19,Brownberg,Small,783,Cleaning & Sanitary Services,5095427,2020-04-10,Supply and delivery of cleaning & sanitary services items,Ministry of Inside
C-2942,2942,947,313049.6170186378,2025-06-16,54,20.0,Good,Completed,2370,Williams Painting Ltd,P531673580Z,2018-12-20,New Julia,Medium,363,Medical Supplies & Pharmaceuticals,299542,2025-06-16,Supply and delivery of medical supplies & pharmaceuticals items,Ministry of Resource
C-2943,2943,488,3522593.737059918,2021-09-16,4,0.93,Good,Completed,960,Rodriguez Attack Group,P461081823R,2019-01-30,Michelleview,Small,694,Motor Vehicles & Spare Parts,3583802,2021-09-16,Supply and delivery of motor vehicles & spare parts items,Ministry of Accept
C-2944,2944,339,45700910.548411585,2022-06-11,65,31.41,Poor,Terminated,1811,Turner Mind Ltd,P256696327E,2017-06-26,South Joshua,Small,775,ICT Equipment & Software,44393540,2022-06-11,Supply and delivery of ict equipment & software items,Ministry of After
C-2945,2945,415,4182351.817908741,2024-09-09,34,1.39,Good,Completed,361,Sanchez According Group,P540272920B,2023-09-14,New Michael,Small,623,Cleaning & Sanitary Services,4184032,2024-09-09,Supply and delivery of cleaning & sanitary services items,Ministry of Realize
C-2946,2946,437,8419446.254093448,2020-10-11,35,0.7,Good,Completed,-224,Wang Early Ltd,P271395839G,2021-05-23,Lake John,Small,525,Cleaning & Sanitary Services,8395445,2020-10-11,Supply and delivery of cleaning & sanitary services items,Ministry of Example
C-2947,2947,643,324232540.5679498,2022-10-10,109,45.44,Poor,Terminated,393,Frederick Even Agencies,P469517811B,2021-09-12,Martinezborough,Medium,457,Construction & Civil Works,325704087,2022-10-10,Supply and delivery of construction & civil works items,Ministry of Street
C-2948,2948,834,219090417.27250308,2025-11-08,76,36.48,Poor,Completed,878,Taylor Data Ventures,P127235036U,2023-06-14,South Paul,Medium,365,Construction & Civil Works,209880974,2025-11-08,Supply and delivery of construction & civil works items,Ministry of Friend
C-2949,2949,298,30464732.55440294,2020-07-31,47,22.18,Good,Completed,-608,Mayer Visit Group,P116799547P,2022-03-31,North Craig,Medium,417,ICT Equipment & Software,29354322,2020-07-31,Supply and delivery of ict equipment & software items,Ministry of Down
C-2950,2950,276,607315.3084138263,2020-02-09,32,0.98,Good,Completed,-1946,Johnson Think Group,P526269674Y,2025-06-08,Lopezport,Small,849,Cleaning & Sanitary Services,599964,2020-02-09,Supply and delivery of cleaning & sanitary services items,Ministry of Garden
C-2951,2951,183,3046240.2058761194,2021-04-29,22,4.23,Good,Completed,-1270,Reese Do Ventures,P457629711X,2024-10-20,North William,Small,831,Cleaning & Sanitary Services,3097493,2021-04-29,Supply and delivery of cleaning & sanitary services items,Ministry of Population
C-2952,2952,489,7818250.271422212,2021-09-22,40,0.0,Good,Completed,-340,Farley Reach Group,P420824516M,2022-08-28,New Kathy,Small,573,Office Stationery & Supplies,7678729,2021-09-22,Supply and delivery of office stationery & supplies items,Ministry of Seem
C-2953,2953,187,297723023.1131784,2023-08-28,30,0.0,Good,Completed,413,Downs Future Ltd,P773469560U,2022-07-11,South Carlos,Large,629,Construction & Civil Works,298606715,2023-08-28,Supply and delivery of construction & civil works items,Ministry of Magazine
C-2954,2954,771,3038838.8703775504,2023-07-12,49,21.04,Good,Completed,381,Clark Deep Agencies,P306744311S,2022-06-26,Amandamouth,Small,462,Cleaning & Sanitary Services,3042905,2023-07-12,Supply and delivery of cleaning & sanitary services items,Ministry of Prove
C-2955,2955,295,3478878.733102779,2023-07-28,3,2.18,Good,Completed,2297,Haney Increase Enterprise,P667840357I,2017-04-13,Port Adam,Medium,849,Medical Supplies & Pharmaceuticals,3528261,2023-07-28,Supply and delivery of medical supplies & pharmaceuticals items,Ministry of Number
C-2956,2956,992,8194418.681327613,2022-05-02,43,23.7,Good,Completed,2079,White Many Agencies,P379413359K,2016-08-22,Grahamfort,Small,459,Office Stationery & Supplies,8290219,2022-05-02,Supply and delivery of office stationery & supplies items,Ministry of Wonder
C-2957,2957,265,38979506.85042221,2023-05-06,92,23.82,Poor,Completed,-847,Stevens No Limited,P467570835I,2025-08-30,Ericaview,Small,691,ICT Equipment & Software,38808849,2023-05-06,Supply and delivery of ict equipment & software items,Ministry of Gun
C-2958,2958,130,2714928.8131507877,2022-01-16,48,20.0,Good,Completed,-1471,Francis Leader Agencies,P205702499W,2026-01-26,South Garrettport,Small,322,Motor Vehicles & Spare Parts,2727014,2022-01-16,Supply and delivery of motor vehicles & spare parts items,Ministry of Half
C-2959,2959,151,6206343.145440288,2024-12-07,12,4.77,Good,Completed,3109,Wood Life Ltd,P577488537P,2016-06-03,Corystad,Small,641,Office Stationery & Supplies,6036419,2024-12-07,Supply and delivery of office stationery & supplies items,Ministry of Civil
C-2960,2960,609,7294856.343752657,2022-10-09,48,0.0,Good,Completed,-152,Clarke Participant Group,P661073732H,2023-03-10,South Diamondmouth,Small,619,Medical Supplies & Pharmaceuticals,7413184,2022-10-09,Supply and delivery of medical supplies & pharmaceuticals items,Ministry of Situation
C-2961,2961,411,5495891.819818733,2022-12-29,14,0.46,Good,Completed,1158,Shaw Week Agencies,P156556289L,2019-10-28,Port Zachary,Small,571,Consultancy Services,5403441,2022-12-29,Supply and delivery of consultancy services items,Ministry of No
C-2962,2962,264,65755741.75888304,2024-03-08,55,33.18,Poor,Completed,376,Stone Option Ltd,P449019278Q,2023-02-26,Foxmouth,Small,740,Construction & Civil Works,66739321,2024-03-08,Supply and delivery of construction & civil works items,Ministry of Report
C-2963,2963,143,139388697.55428538,2022-05-04,44,3.67,Good,Completed,-1059,Raymond Sure Limited,P416905717V,2025-03-28,Lindamouth,Medium,792,Construction & Civil Works,141865919,2022-05-04,Supply and delivery of construction & civil works items,Ministry of Interesting
C-2964,2964,546,6214635.640652367,2020-03-11,53,22.3,Good,Completed,452,Boone System Enterprise,P113712236H,2018-12-15,North Oscarton,Small,358,Motor Vehicles & Spare Parts,6251990,2020-03-11,Supply and delivery of motor vehicles & spare parts items,Ministry of Together
C-2965,2965,766,3643554.7896652124,2023-06-05,31,4.11,Good,Completed,-190,Strickland White Agencies,P199432918C,2023-12-12,Port Timothyhaven,Medium,612,Consultancy Services,3650985,2023-06-05,Supply and delivery of consultancy services items,Ministry of Bar
C-2966,2966,252,8385340.88698704,2023-10-15,3,0.89,Good,Completed,1002,Khan Ready Agencies,P822113500E,2021-01-16,Amandaville,Small,668,Medical Supplies & Pharmaceuticals,8261665,2023-10-15,Supply and delivery of medical supplies & pharmaceuticals items,Ministry of Option
C-2967,2967,255,836933.6628885271,2025-11-28,6,0.0,Good,Completed,2563,Hays Response Limited,P756102581H,2018-11-22,North Phillip,Small,614,Cleaning & Sanitary Services,837550,2025-11-28,Supply and delivery of cleaning & sanitary services items,Ministry of Because
C-2968,2968,665,1981547.09503248,2021-03-30,27,20.0,Good,Completed,-990,Jimenez Hot Ventures,P597877404S,2023-12-15,West Christopherberg,Medium,400,Office Stationery & Supplies,1898954,2021-03-30,Supply and delivery of office stationery & supplies items,Ministry of Next
