contract_id,tender_id,supplier_id,award_amount_kes,contract_start_date,days_delayed,cost_overrun_percentage,delivery_quality,contract_status,supplier_age_at_award_days
C-3214,3214,302,428886660.66008496,2020-06-11,114,50.05,Poor,Terminated,-2012
C-3215,3215,237,1263180.3107418735,2024-05-23,9,0.32,Good,Completed,2761
C-3216,3216,533,6087208.977513247,2020-11-28,36,20.24,Good,Completed,-288
C-3217,3217,279,9055144.051584572,2023-07-16,56,20.0,Good,Completed,1511
C-3218,3218,458,9667064.470269993,2021-03-14,14,1.58,Good,Completed,997
C-3219,3219,492,553998.6660634371,2022-08-18,43,20.0,Good,Completed,257
C-3220,3220,638,458183390.85810685,2023-06-08,102,40.19,Poor,Completed,-294
C-3221,3221,901,1883856.7277443986,2023-12-18,4,0.0,Good,Completed,1350
C-3222,3222,183,38003324.935439974,2023-03-09,74,28.36,Poor,Completed,-591
C-3223,3223,359,5631123.21385491,2024-02-19,13,0.0,Good,Completed,1294
C-3224,3224,758,369968530.54148376,2024-08-18,522,137.16,Poor,Terminated,612
C-3225,3225,986,413834808.457661,2025-03-22,297,155.06,Poor,Terminated,3314
C-3226,3226,43,240070343.2709827,2024-04-07,17,2.25,Good,Completed,2593
C-3227,3227,153,5288552.655274768,2025-09-28,30,2.22,Good,Completed,57
C-3228,3228,791,244698125.12269714,2025-06-06,52,17.65,Poor,Completed,2061
C-3229,3229,681,7079805.340333252,2024-06-25,0,0.0,Good,Completed,2370
C-3230,3230,317,4775060.080805212,2021-02-07,19,0.0,Good,Completed,-963
C-3231,3231,972,6053953.287399821,2021-05-13,49,20.0,Good,Completed,-859
C-3232,3232,423,7940961.473798573,2021-12-30,0,1.57,Good,Completed,1187
C-3233,3233,34,46648909.970302194,2025-10-29,118,55.23,Poor,Completed,2512
C-3234,3234,3,22986829.914008558,2021-07-13,61,21.9,Poor,Completed,-214
C-3235,3235,511,8684761.107336184,2025-08-05,50,20.0,Good,Completed,3436
C-3236,3236,655,1888039.5188584554,2020-09-18,35,20.0,Good,Completed,556
C-3237,3237,460,172579682.27458456,2022-07-25,50,21.68,Good,Completed,1607
C-3238,3238,392,283279723.6552564,2022-12-01,56,3.75,Good,Completed,-869
C-3239,3239,479,6705156.428274243,2024-12-27,31,2.35,Good,Completed,36
C-3240,3240,772,2067552.3793758769,2025-06-23,0,1.94,Good,Completed,975
C-3241,3241,184,10050119.521257091,2022-03-29,16,4.99,Good,Completed,1828
C-3242,3242,174,1150548.4488573896,2022-08-15,45,0.0,Good,Completed,205
C-3243,3243,645,591688.9038285782,2025-10-03,0,0.0,Good,Completed,1748
C-3244,3244,260,2266487.1155306604,2024-10-15,13,2.56,Good,Completed,1830
C-3245,3245,792,242782287.53300768,2023-03-26,138,36.91,Poor,Terminated,-556
C-3246,3246,400,137941442.41325682,2023-06-13,46,3.41,Good,Completed,-117
C-3247,3247,163,18269184.112373084,2020-05-27,38,24.07,Good,Completed,1211
C-3248,3248,920,1650034.135031221,2023-05-23,32,0.0,Good,Completed,-90
C-3249,3249,343,5441301.420510546,2024-09-06,45,0.0,Good,Completed,-324
C-3250,3250,818,123446207.82645698,2020-12-12,31,1.73,Good,Completed,-1266
C-3251,3251,295,4071953.948546286,2025-01-28,0,1.51,Good,Completed,2847
C-3252,3252,910,6923251.389847818,2023-06-11,36,20.0,Good,Completed,-354
C-3253,3253,671,7449095.987620771,2023-08-29,4,1.58,Good,Completed,1901
C-3254,3254,250,258278179.155311,2024-07-05,195,104.02,Poor,Terminated,2380
C-3255,3255,173,5543957.249134288,2024-02-07,50,23.18,Good,Completed,1550
C-3256,3256,672,5163114.412688695,2021-08-29,33,0.95,Good,Completed,-850
C-3257,3257,244,4373062.422022888,2025-05-02,0,5.22,Good,Completed,1117
C-3258,3258,419,2969826.8232772443,2020-11-29,39,20.05,Good,Completed,-362
C-3259,3259,760,7268873.2356657395,2020-06-08,58,20.74,Good,Completed,-706
C-3260,3260,525,158026191.83502033,2023-06-14,201,117.13,Poor,Terminated,790
C-3261,3261,624,3838092.4303453085,2023-03-02,19,2.58,Good,Completed,525
C-3262,3262,592,1978128.825535461,2024-06-08,8,0.0,Good,Completed,2411
C-3263,3263,638,894236.7317153105,2025-05-02,1,0.0,Good,Completed,400
C-3264,3264,207,3298562.8003572873,2023-06-13,31,0.76,Good,Completed,-714
C-3265,3265,63,5972256.4948770935,2023-09-28,68,21.09,Good,Completed,-154
C-3266,3266,716,1784422.1018031228,2020-02-11,11,0.0,Good,Completed,623
C-3267,3267,832,4361948.652461518,2021-12-07,35,0.0,Good,Completed,-645
C-3268,3268,773,30247089.453816686,2021-07-21,52,22.01,Poor,Completed,1239
C-3269,3269,633,116265216.15383448,2023-07-04,11,2.24,Good,Completed,2238
C-3270,3270,357,48692791.54980579,2021-12-16,84,21.8,Good,Completed,257
C-3271,3271,726,1191114.4492913655,2023-12-03,42,21.02,Good,Completed,-653
C-3272,3272,729,3517608.604921273,2024-08-13,15,2.03,Good,Completed,511
C-3273,3273,858,9198285.127751183,2025-07-20,4,0.0,Good,Completed,1778
C-3274,3274,904,504555463.3725372,2025-04-12,320,200.67,Poor,Terminated,3290
C-3275,3275,169,5955539.245531523,2023-06-17,0,2.07,Good,Completed,1870
C-3276,3276,78,8414539.166281844,2024-08-20,31,0.24,Good,Completed,339
C-3277,3277,886,9796397.507885061,2021-11-06,57,25.73,Good,Completed,152
C-3278,3278,464,4957409.82080717,2020-02-27,32,2.9,Good,Completed,-29
C-3279,3279,562,360617516.0905516,2025-08-31,48,20.0,Good,Completed,3405
C-3280,3280,769,5618437.605782726,2024-09-03,0,1.27,Good,Completed,1455
C-3281,3281,493,128134899.68514243,2022-02-02,278,63.76,Poor,Terminated,-678
C-3282,3282,24,31677851.5735497,2021-12-18,70,25.78,Poor,Completed,-377
C-3283,3283,93,3192103.5759113473,2025-07-27,55,20.0,Good,Completed,2342
C-3284,3284,235,5658003.370304785,2021-04-02,54,20.55,Good,Completed,1787
C-3285,3285,838,4291064.013745607,2020-12-23,41,20.0,Good,Completed,1266
C-3286,3286,616,8307528.577772833,2021-05-25,6,2.64,Good,Completed,1644
C-3287,3287,827,5961142.80854042,2021-04-20,0,0.0,Good,Completed,1358
C-3288,3288,907,35353396.46899329,2020-02-29,11,2.75,Good,Completed,-1264
C-3289,3289,19,9619576.832984762,2025-05-23,52,23.5,Good,Completed,1541
C-3290,3290,413,61981799.89166453,2020-09-26,141,42.7,Poor,Completed,27
C-3291,3291,471,9246833.41798256,2022-04-01,33,20.93,Good,Completed,1706
C-3292,3292,176,1038507.7060612185,2025-03-15,46,20.0,Good,Completed,2066
C-3293,3293,576,4078420.02871823,2024-06-09,38,21.14,Good,Completed,596
C-3294,3294,47,255141060.80159277,2020-04-17,303,143.19,Poor,Terminated,185
C-3295,3295,504,3185786.0237651505,2022-05-24,14,0.0,Good,Completed,1474
C-3296,3296,853,244575158.90241247,2024-08-16,235,132.33,Poor,Terminated,1235
C-3297,3297,496,17239489.49624645,2024-11-19,15,1.98,Good,Completed,1853
C-3298,3298,997,2629887.3798027453,2025-10-24,9,0.0,Good,Completed,2110
C-3299,3299,419,3550276.399616753,2025-06-24,31,21.14,Good,Completed,1306
C-3300,3300,555,7699525.182359902,2023-02-05,0,4.26,Good,Completed,2537
C-3301,3301,239,7168688.437075199,2024-07-15,21,1.98,Good,Completed,1503
C-3302,3302,578,6291532.97647267,2025-08-23,15,0.0,Good,Completed,3019
C-3303,3303,209,5680651.212698051,2023-08-18,34,21.58,Good,Completed,2612
C-3304,3304,995,33403774.127390705,2025-12-20,78,28.79,Poor,Completed,2610
C-3305,3305,805,4793985.154131296,2021-02-22,33,0.0,Good,Completed,-1773
C-3306,3306,136,218575662.10374543,2024-10-18,285,141.87,Poor,Terminated,91
C-3307,3307,649,9247965.983836176,2022-11-13,59,23.38,Good,Completed,-647
C-3308,3308,891,5497810.074288694,2020-09-02,49,20.34,Good,Completed,-1183
C-3309,3309,97,33064012.342178546,2020-02-05,73,28.81,Poor,Completed,379
C-3310,3310,292,3117188.6155264424,2024-10-26,43,20.0,Good,Completed,1074
C-3311,3311,559,9607339.40889422,2025-10-07,3,1.69,Good,Completed,1109
C-3312,3312,536,6139801.10551783,2022-02-16,13,0.0,Good,Completed,1518
C-3313,3313,471,9739295.513150085,2021-11-10,56,21.63,Good,Completed,1564
C-3314,3314,231,8633771.321953861,2022-08-09,4,1.14,Good,Completed,1421
C-3315,3315,248,638315.1425663946,2023-11-29,0,0.0,Good,Completed,1689
C-3316,3316,79,1132538.570060705,2025-12-30,11,1.11,Good,Completed,3546
C-3317,3317,400,7163874.652957112,2023-11-26,48,0.0,Good,Completed,49
C-3318,3318,115,34182923.86594169,2022-05-03,88,43.9,Poor,Completed,-880
C-3319,3319,412,28242703.395794626,2020-02-04,6,0.0,Good,Completed,1293
C-3320,3320,810,8043103.360726915,2024-05-17,34,2.7,Good,Completed,210
C-3321,3321,216,6781169.445089478,2021-12-09,10,0.0,Good,Completed,1254
C-3322,3322,271,1431650.6275285054,2025-01-30,1,0.0,Good,Completed,2292
C-3323,3323,364,8069301.144757249,2023-05-21,27,20.99,Good,Completed,1547
C-3324,3324,490,9468564.208672987,2023-02-10,34,3.63,Good,Completed,-724
C-3325,3325,292,8068927.749010426,2024-03-02,60,22.95,Good,Completed,836
C-3326,3326,204,5049813.217950423,2020-03-26,26,0.0,Good,Completed,-2018
C-3327,3327,452,6784068.891651938,2024-10-24,35,22.16,Good,Completed,1584
C-3328,3328,289,5567854.271396672,2024-06-09,13,0.0,Good,Completed,1147
C-3329,3329,27,6290679.764957219,2022-03-25,46,20.0,Good,Completed,1223
C-3330,3330,496,2507216.0128680225,2024-12-08,12,2.31,Good,Completed,1872
C-3331,3331,752,1792983.0376387932,2021-01-12,55,20.0,Good,Completed,-432
C-3332,3332,835,221025.49729197533,2023-02-10,65,20.0,Good,Completed,-333
C-3333,3333,197,3564998.760551211,2024-06-13,24,22.95,Good,Completed,1921
C-3334,3334,533,323651303.84008956,2024-01-05,74,54.24,Poor,Completed,845
C-3335,3335,297,34576322.16989667,2025-04-10,44,19.07,Poor,Completed,2448
C-3336,3336,381,6609489.048169422,2024-09-19,60,22.71,Good,Completed,479
C-3337,3337,144,34632533.12686723,2022-12-26,17,2.27,Good,Completed,-1001
C-3338,3338,627,8885736.32488243,2022-06-03,3,4.94,Good,Completed,1261
C-3339,3339,355,8957856.402943635,2025-06-14,4,0.04,Good,Completed,1514
C-3340,3340,377,1234109.9795003084,2023-09-24,20,2.1,Good,Completed,-379
C-3341,3341,265,9222781.777694004,2024-09-12,24,2.61,Good,Completed,-352
C-3342,3342,743,470596903.40047556,2020-03-03,636,141.78,Poor,Terminated,434
C-3343,3343,316,8129394.999715436,2020-03-15,33,20.0,Good,Completed,-283
C-3344,3344,420,3627244.024981758,2020-11-12,31,0.67,Good,Completed,-677
C-3345,3345,298,5368419.519860273,2020-04-11,72,20.0,Good,Completed,-719
C-3346,3346,661,5413447.152117556,2024-07-28,47,2.96,Good,Completed,142
C-3347,3347,810,2597712.3937054696,2023-02-24,21,0.0,Good,Completed,-238
C-3348,3348,210,7885035.821304334,2020-08-07,48,20.0,Good,Completed,-1664
C-3349,3349,50,2911039.0168649917,2025-05-19,13,0.0,Good,Completed,701
C-3350,3350,804,4288889.003680538,2022-07-08,38,0.92,Good,Completed,-310
C-3351,3351,980,778975.0888558456,2020-09-03,0,0.0,Good,Completed,976
C-3352,3352,29,3307619.3003512644,2022-10-14,25,1.41,Good,Completed,-712
C-3353,3353,482,9211743.967920769,2025-02-18,52,20.0,Good,Completed,1287
C-3354,3354,70,2078743.004114515,2022-08-22,52,21.77,Good,Completed,1534
C-3355,3355,876,3478463.2977445037,2023-08-14,1,1.38,Good,Completed,2429
C-3356,3356,109,19201833.16806741,2020-01-02,33,0.0,Good,Completed,-2016
C-3357,3357,592,524342.6717139537,2022-10-25,18,0.0,Good,Completed,1819
C-3358,3358,528,930767.214889319,2021-07-16,25,0.0,Good,Completed,-1555
C-3359,3359,466,1692686.9999080542,2023-12-09,54,20.37,Good,Completed,1422
C-3360,3360,536,5450217.36508413,2025-09-27,11,0.0,Good,Completed,2837
C-3361,3361,156,3064647.565028577,2024-04-18,33,3.72,Good,Completed,-612
C-3362,3362,300,31722267.21875577,2022-12-15,110,53.36,Poor,Terminated,1712
C-3363,3363,875,6326639.159402546,2025-02-09,26,0.0,Good,Completed,7
C-3364,3364,223,4020207.7669865633,2020-10-02,13,0.0,Good,Completed,727
C-3365,3365,334,4141428.633021933,2020-10-11,1,0.0,Good,Completed,1411
C-3366,3366,410,1253075.1382208408,2020-11-08,2,0.89,Good,Completed,918
C-3367,3367,178,33723961.57338653,2020-06-29,71,29.8,Poor,Terminated,-1197
C-3368,3368,1000,6485852.449495427,2024-04-20,83,20.65,Good,Completed,69
C-3369,3369,119,4472226.958178791,2025-04-27,53,20.0,Good,Completed,1684
C-3370,3370,320,8401013.75263079,2021-07-01,20,3.81,Good,Completed,1911
C-3371,3371,885,7400403.720801023,2021-02-08,57,21.07,Good,Completed,-753
C-3372,3372,938,6588351.3895195825,2021-10-21,25,4.49,Good,Completed,-5
C-3373,3373,522,207844562.04050928,2025-11-03,40,16.18,Poor,Completed,629
C-3374,3374,882,114201.01130945382,2023-07-18,1,0.0,Good,Completed,1668
C-3375,3375,244,92152081.7883489,2023-06-18,104,49.94,Poor,Terminated,433
C-3376,3376,101,25104963.996778175,2021-08-07,72,20.23,Poor,Completed,-1457
C-3377,3377,430,36624326.33038309,2020-10-15,116,53.12,Poor,Completed,1530
C-3378,3378,936,9254373.557351144,2022-04-01,18,5.01,Good,Completed,1601
C-3379,3379,400,22527076.93389022,2023-06-23,42,1.02,Good,Completed,-107
C-3380,3380,923,224200495.44630983,2025-02-06,157,156.05,Poor,Terminated,715
C-3381,3381,987,6000334.410489162,2025-06-08,0,2.34,Good,Completed,3261
C-3382,3382,814,442364639.884155,2023-10-16,79,27.34,Poor,Completed,1415
C-3383,3383,640,3029950.31969395,2021-03-09,75,20.0,Good,Completed,-1777
C-3384,3384,77,8684704.67229093,2020-02-01,32,0.92,Good,Completed,-1709
C-3385,3385,672,7906775.174655993,2020-03-15,42,0.0,Good,Completed,-1382
C-3386,3386,808,3132343.211867607,2021-06-05,18,0.0,Good,Completed,-1004
C-3387,3387,299,4627331.613432044,2021-12-07,19,0.0,Good,Completed,2010
C-3388,3388,308,200183782.5787061,2022-11-19,280,84.21,Poor,Terminated,-166
C-3389,3389,481,5069244.868389207,2022-01-23,41,0.0,Good,Completed,-309
C-3390,3390,340,1667587.136294466,2025-03-20,46,21.26,Good,Completed,2237
C-3391,3391,210,7525139.336367137,2022-06-07,66,21.81,Good,Completed,-995
C-3392,3392,780,928905.7271813763,2022-09-19,0,2.99,Good,Completed,734
C-3393,3393,482,81454570.4093507,2023-04-11,47,21.55,Good,Completed,608
C-3394,3394,703,5720123.9596780455,2024-06-20,21,20.57,Good,Completed,386
C-3395,3395,749,1784321.666901194,2024-08-10,42,20.71,Good,Completed,233
C-3396,3396,105,8496376.541600771,2022-01-09,6,0.0,Good,Completed,1102
C-3397,3397,71,8851653.650171814,2021-02-12,55,21.35,Good,Completed,-700
C-3398,3398,137,449074600.1178818,2024-11-03,61,34.82,Poor,Completed,1095
C-3399,3399,335,9478266.868730951,2024-08-18,48,20.31,Good,Completed,1800
C-3400,3400,385,3459885.7047294984,2023-12-24,55,22.37,Good,Completed,-343
C-3401,3401,130,5302070.970570387,2025-02-18,75,22.43,Good,Completed,-342
C-3402,3402,822,7604957.828151126,2023-02-11,17,0.0,Good,Completed,230
C-3403,3403,885,2459856.6650391947,2024-09-09,20,21.23,Good,Completed,556
C-3404,3404,763,2991268.412079192,2023-11-08,34,1.76,Good,Completed,-760
C-3405,3405,623,318373922.4885789,2020-10-03,492,112.56,Poor,Terminated,-1231
C-3406,3406,941,40259843.295093305,2025-11-06,81,29.11,Poor,Completed,2172
C-3407,3407,179,307252444.9100118,2020-08-31,110,39.13,Poor,Completed,1198
C-3408,3408,219,3987295.0645010523,2024-04-10,45,24.1,Good,Completed,2827
C-3409,3409,310,3092999.3476279876,2025-03-28,19,0.0,Good,Completed,1891
C-3410,3410,993,9699375.81579683,2022-09-18,3,0.0,Good,Completed,2268
C-3411,3411,601,2611418.9959249482,2025-11-26,19,2.05,Good,Completed,779
C-3412,3412,742,2369063.203144952,2025-10-18,19,4.95,Good,Completed,1134
C-3413,3413,753,15984180.727003189,2021-02-04,44,3.66,Good,Completed,266
C-3414,3414,174,9834994.646454979,2025-08-24,22,2.92,Good,Completed,1310
C-3415,3415,185,9911762.469290067,2021-03-02,2,0.67,Good,Completed,989
C-3416,3416,73,35176447.80927497,2024-01-31,30,22.04,Good,Completed,1528
C-3417,3417,411,5581001.5955394935,2020-02-06,54,4.81,Good,Completed,101
C-3418,3418,233,5808670.147408067,2024-06-19,5,4.11,Good,Completed,618
C-3419,3419,218,1014331.5077857408,2023-08-09,14,0.82,Good,Completed,435
C-3420,3420,373,45317809.408512965,2023-05-18,125,59.77,Poor,Completed,-174
C-3421,3421,368,1292018.380190318,2023-02-24,16,0.0,Good,Completed,1058
C-3422,3422,370,7358362.663316915,2023-03-14,0,1.47,Good,Completed,586
C-3423,3423,2,1593320.8759941615,2021-05-19,82,20.0,Good,Completed,-775
C-3424,3424,609,7084753.951168887,2025-12-24,10,1.81,Good,Completed,1020
C-3425,3425,262,220299629.20955557,2022-03-31,407,157.25,Poor,Terminated,2131
C-3426,3426,978,7326960.681058647,2024-01-30,13,0.0,Good,Completed,2735
C-3427,3427,302,2298757.548177023,2023-10-21,69,20.82,Good,Completed,-785
C-3428,3428,608,6974692.277370088,2021-05-10,63,22.61,Good,Completed,-876
C-3429,3429,734,2643904.817897291,2024-07-03,63,25.19,Good,Completed,50
C-3430,3430,989,1904566.8448113448,2023-03-30,48,20.21,Good,Completed,787
C-3431,3431,185,5404437.13028899,2022-07-18,2,0.0,Good,Completed,1492
C-3432,3432,400,4982040.206339126,2021-09-02,26,0.46,Good,Completed,-766
C-3433,3433,299,462145.8020621861,2021-10-11,9,1.61,Good,Completed,1953
C-3434,3434,454,2232617.988399709,2023-02-17,28,0.0,Good,Completed,-350
C-3435,3435,819,4972890.293106583,2025-05-12,9,2.67,Good,Completed,2464
C-3436,3436,169,4996643.733528803,2021-12-06,1,0.0,Good,Completed,1312
C-3437,3437,197,9835968.321052287,2025-08-17,40,23.58,Good,Completed,2351
C-3438,3438,804,29947109.761960123,2020-06-13,63,22.67,Poor,Completed,-1065
C-3439,3439,434,2236521.8216824024,2023-05-02,4,0.97,Good,Completed,723
C-3440,3440,854,556466.101545454,2021-04-02,14,0.0,Good,Completed,1043
C-3441,3441,245,234003589.68072027,2023-09-05,439,90.57,Poor,Terminated,1005
C-3442,3442,878,3612841.755622496,2020-05-09,70,20.0,Good,Completed,-1848
C-3443,3443,963,2670322.441016996,2020-11-03,49,20.0,Good,Completed,-1419
C-3444,3444,388,479716217.7197236,2024-12-06,71,42.26,Poor,Terminated,2401
C-3445,3445,840,308014267.7130212,2025-10-30,9,4.33,Good,Completed,3322
C-3446,3446,458,243372159.8743072,2022-05-07,53,17.09,Poor,Terminated,1416
C-3447,3447,323,9072919.270132028,2023-11-16,68,22.02,Good,Completed,-256
C-3448,3448,697,128502767.30797952,2023-07-19,185,105.46,Poor,Terminated,1753
C-3449,3449,60,2775301.6085946816,2025-01-02,8,0.0,Good,Completed,2144
C-3450,3450,56,4926699.509689307,2021-05-10,7,0.0,Good,Completed,991
C-3451,3451,43,231860322.95861346,2020-11-03,14,0.65,Good,Completed,1342
C-3452,3452,567,327637187.05965734,2020-09-27,261,128.69,Poor,Terminated,-1205
C-3453,3453,409,407162851.6284636,2023-07-07,37,22.41,Good,Completed,2542
C-3454,3454,678,4070315.9203391587,2020-11-28,26,20.0,Good,Completed,753
C-3455,3455,511,3023772.9991419767,2020-11-08,20,20.0,Good,Completed,1705
C-3456,3456,868,84657751.12634484,2024-07-24,28,3.06,Good,Completed,-171
C-3457,3457,29,42995110.98578932,2023-10-27,99,18.95,Poor,Completed,-334
C-3458,3458,252,9796087.262491992,2021-11-12,28,1.52,Good,Completed,300
C-3459,3459,321,6172723.640957551,2024-08-17,1,1.07,Good,Completed,1201
C-3460,3460,284,6165253.302408286,2022-10-29,89,20.0,Good,Completed,-48
C-3461,3461,312,21867189.549042635,2022-08-18,13,0.29,Good,Completed,-396
C-3462,3462,427,247727869.0882034,2020-09-30,211,91.57,Poor,Terminated,-1334
C-3463,3463,501,5688717.414248713,2023-08-29,28,22.7,Good,Completed,657
C-3464,3464,156,4654857.646507324,2020-06-03,22,4.13,Good,Completed,-2027
C-3465,3465,757,182613263.4323177,2025-06-17,62,22.63,Good,Completed,900
C-3466,3466,173,4179006.8019978274,2025-04-01,38,20.0,Good,Completed,1969
C-3467,3467,679,3164244.9469123273,2022-04-15,21,0.08,Good,Completed,-732
C-3468,3468,378,35476010.02222327,2021-07-13,63,27.81,Poor,Completed,1081
C-3469,3469,911,142505013.14137104,2022-10-19,166,74.77,Poor,Terminated,2023
C-3470,3470,567,8863931.260775782,2021-01-04,70,21.31,Good,Completed,-1106
C-3471,3471,696,48612087.769642785,2024-02-23,74,34.55,Poor,Completed,908
C-3472,3472,942,233621974.8543174,2022-12-03,272,168.26,Poor,Terminated,126
C-3473,3473,702,6795397.372432638,2021-05-07,3,2.09,Good,Completed,1768
C-3474,3474,761,2415317.736056631,2020-07-13,37,3.56,Good,Completed,-1430
C-3475,3475,843,1119557.7029634987,2023-08-14,0,0.0,Good,Completed,2306
C-3476,3476,426,5905155.940485048,2025-03-10,53,20.0,Good,Completed,589
C-3477,3477,234,460350670.7796592,2025-03-19,793,156.03,Poor,Terminated,431
C-3478,3478,306,458913350.76818764,2022-12-19,752,203.57,Poor,Terminated,573
C-3479,3479,366,125595416.19838764,2025-10-11,230,57.03,Poor,Completed,2481
C-3480,3480,793,3616241.7685079616,2020-05-04,71,25.13,Good,Completed,157
C-3481,3481,665,3937355.884045211,2025-03-10,29,20.0,Good,Completed,451
C-3482,3482,57,3002960.219165969,2025-01-19,39,20.0,Good,Completed,-195
C-3483,3483,860,23442000.646680865,2021-08-27,65,16.77,Poor,Completed,-1119
C-3484,3484,783,8850876.162501609,2023-11-03,23,0.0,Good,Completed,1584
C-3485,3485,976,996765.1029780424,2022-07-08,2,0.0,Good,Completed,2037
C-3486,3486,222,8590758.327071995,2021-07-04,32,3.57,Good,Completed,-1292
C-3487,3487,685,286921110.6050246,2020-07-01,438,149.6,Poor,Terminated,-787
C-3488,3488,566,6929617.361262225,2024-04-11,42,1.4,Good,Completed,260
C-3489,3489,577,3469928.0039527607,2021-06-15,0,0.0,Good,Completed,896
C-3490,3490,233,573583.697151173,2021-04-30,33,0.0,Good,Completed,-528
C-3491,3491,394,8334495.949762007,2023-12-29,1,0.0,Good,Completed,2577
C-3492,3492,120,149287626.50857228,2025-12-25,139,111.04,Poor,Terminated,2094
